reaction,acyl_chlorides,amines,Controls,HTE_rate,Fast_unmeasurable,Slow_unreliable,HTE_lnk,amine_smiles,acid_smiles,test splits
rxn_30_13,30,13,93.84412153,1462.857143,False,False,3.1652019166679666,CC(C)(C)c1ccc(N)cc1,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_14,30,14,93.84412153,375.7886792,False,False,2.5749436926484166,CC(C)NC(C)C,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_15,30,15,93.84412153,158.6547328,False,False,2.200453031988061,Nc1ccc(Br)cc1,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_16,30,16,93.84412153,0.0,True,False,-inf,CC1CCCCN1,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_17,30,17,93.84412153,421.3511365,False,False,2.6246441696706047,Nc1cccc2cccnc12,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_18,30,18,93.84412153,163.7642543,False,False,2.2142191119884456,CC(=O)c1cccc(N)c1,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_19,30,19,93.84412153,0.0,True,False,-inf,C1COCCN1,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_20,30,20,93.84412153,146.026598,False,False,2.164431967514264,COc1ccc(cc1N)C(F)(F)F,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_21,30,21,93.84412153,1388.93617,False,False,3.1426822877435594,COCCOc1ccccc1N,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_22,30,22,93.84412153,0.0,True,False,-inf,CCC(N)CC,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_23,30,23,93.84412153,385.7795432,False,False,2.5863391945082097,CC1CCCC(C)N1,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_24,30,24,93.84412153,397.5048589,False,False,2.5993424416228312,Nc1ccc(C=C)cc1,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_25,30,25,93.84412153,0.0,True,False,-inf,Cc1ccc(N)cc1,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_26,30,26,93.84412153,374.1538462,False,False,2.573050214011414,Cc1cccc(N)c1,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_27,30,27,93.84412153,141.6024137,False,False,2.1510706562326827,CC(C)NC1CCCCC1,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_28,30,28,93.84412153,695.7255937,False,False,2.8424379800692083,COc1ccccc1N,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_29,30,29,93.84412153,71.15120383,False,True,1.8521822524498643,NC(c1ccccc1)(c2ccccc2)c3ccccc3,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_30,30,30,93.84412153,83.25417388,False,True,1.9204060157232514,Cc1cccc(C)c1N,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_31,30,31,93.84412153,269.9041534,False,False,2.4312095677162877,CC1CN(C(OC(C)(C)C)=O)CC(C)N1,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_32,30,32,93.84412153,74.62254272,False,True,1.872870043290321,N#CCCNc1ccccc1,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_33,30,33,93.84412153,63.1833719,False,True,1.8006027991330373,Nc1ccccc1F,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_35,30,35,93.84412153,142.7286813,False,False,2.1545112532738027,COc1cccc(N)c1,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_36,30,36,93.84412153,55.47954924,False,True,1.7441329238616667,Nc1ccc(cc1)C(=O)c2ccccc2,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_37,30,37,93.84412153,703.2967033,False,False,2.8471385816648294,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TEST1
rxn_31_01,31,1,3.349492065,3741.538462,False,False,3.573050214011414,CC(N)(C)C,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_03,31,3,3.349492065,66.15528531,False,False,1.8205645467740694,Nc1ccc(F)cc1,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_04,31,4,3.349492065,1101.986755,False,False,3.0421763746745856,COc1ccc(N)cc1,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_05,31,5,3.349492065,42.0916401,False,False,1.624195848354401,Nc1ccccc1,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_06,31,6,3.349492065,3.274853801,False,True,0.5151919165915563,Nc1c(C)cc(C)cc1C,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_07,31,7,3.349492065,136.9917355,False,False,2.136694367630788,CCCCCCCc1ccc(N)cc1,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_08,31,8,3.349492065,3.415085797,False,True,0.533401618909383,CC(C)c1cccc(C(C)C)c1N,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_09,31,9,3.349492065,3.844583654,False,True,0.5848493151229608,C1CCC(CC1)NC2CCCCC2,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_10,31,10,3.349492065,145.7661854,False,False,2.163656788745917,CCCCCCc1ccc(N)cc1,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_11,31,11,3.349492065,5.969378433,False,False,0.7759291121726216,CSc1ccccc1N,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_12,31,12,3.349492065,17.97111346,False,False,1.2545749860991204,Nc1ccccc1c2ccccc2,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_13,31,13,3.349492065,167.9859825,False,False,2.2252730437682056,CC(C)(C)c1ccc(N)cc1,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_14,31,14,3.349492065,3.761610029,False,True,0.5753737696747265,CC(C)NC(C)C,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_15,31,15,3.349492065,9.700979567,False,False,0.9868155898397891,Nc1ccc(Br)cc1,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_16,31,16,3.349492065,10.17578773,False,False,1.0075680388849992,CC1CCCCN1,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_17,31,17,3.349492065,102.4168139,False,False,2.0103712611764526,Nc1cccc2cccnc12,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_18,31,18,3.349492065,11.42785801,False,False,1.0579648356784532,CC(=O)c1cccc(N)c1,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_19,31,19,3.349492065,7680.0,False,False,3.885361220031512,C1COCCN1,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_20,31,20,3.349492065,7.041141955,False,False,0.8476431001273326,COc1ccc(cc1N)C(F)(F)F,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_21,31,21,3.349492065,225.0385793,False,False,2.3522569774040427,COCCOc1ccccc1N,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_22,31,22,3.349492065,0.0,True,False,-inf,CCC(N)CC,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_23,31,23,3.349492065,7.952216173,False,False,0.9004881774084937,CC1CCCC(C)N1,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_24,31,24,3.349492065,54.57675515,False,False,1.7370077112103666,Nc1ccc(C=C)cc1,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_25,31,25,3.349492065,140.6397252,False,False,2.148108009150059,Cc1ccc(N)cc1,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_26,31,26,3.349492065,57.23650749,False,False,1.7576731257149902,Cc1cccc(N)c1,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_27,31,27,3.349492065,4.468591046,False,True,0.6501706109610196,CC(C)NC1CCCCC1,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_28,31,28,3.349492065,91.8429003,False,False,1.9630455898230348,COc1ccccc1N,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_29,31,29,3.349492065,5.549221191,False,False,0.7442320360623571,NC(c1ccccc1)(c2ccccc2)c3ccccc3,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_30,31,30,3.349492065,0.601503759,False,True,-0.22076165426286232,Cc1cccc(C)c1N,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_31,31,31,3.349492065,6.905011533,False,False,0.8391644082896069,CC1CN(C(OC(C)(C)C)=O)CC(C)N1,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_32,31,32,3.349492065,5.55740604,False,False,0.7448721287431421,N#CCCNc1ccccc1,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_33,31,33,3.349492065,3.223768257,False,True,0.5083638146704311,Nc1ccccc1F,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_35,31,35,3.349492065,35.6203305,False,False,1.551697944707808,COc1cccc(N)c1,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_36,31,36,3.349492065,13.33333333,False,False,1.1249387364997263,Nc1ccc(cc1)C(=O)c2ccccc2,ClC(=O)C12CC3CC(CC(C3)C1)C2,TRAIN
rxn_31_37,31,37,3.349492065,51.68026101,False,False,1.7133246983871142,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,ClC(=O)C12CC3CC(CC(C3)C1)C2,TEST1
rxn_32_03,32,3,572.569,673.68,False,True,2.828453654346045,Nc1ccc(F)cc1,O=C(Cl)CC1=CC=CC=C1,TEST1
rxn_33_01,33,1,2.7789,0.62745098,False,True,-0.20242019804946446,CC(N)(C)C,ClC(C(CC)CC)=O,TEST1
rxn_33_03,33,3,2.7789,17.576,False,False,1.244920043912454,Nc1ccc(F)cc1,ClC(C(CC)CC)=O,TEST1
rxn_33_37,33,37,2.7789,31.089,False,False,1.4926067528741174,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,ClC(C(CC)CC)=O,TEST2
rxn_33_38,33,38,2.7789,0.0,True,False,-inf,ClC(C=C1)=CC=C1C(N2CCNCC2)C3=CC=CC=C3,ClC(C(CC)CC)=O,TEST2
rxn_33_39,33,39,2.7789,1584.761905,False,False,3.1999640229500157,NC1=CC=C(N2CCOCC2)C=C1,ClC(C(CC)CC)=O,TEST2
rxn_33_40,33,40,2.7789,10.53789033,False,False,1.022753674467964,NC1=CC(C2=CC=CC=C2)=CC=C1,ClC(C(CC)CC)=O,TEST2
rxn_33_41,33,41,2.7789,8.745723166,False,False,0.941795726223862,NC1=C(OC2=CC=CC=C2)C=CC=C1,ClC(C(CC)CC)=O,TEST2
rxn_33_42,33,42,2.7789,3.420512559,False,True,0.5340911893503608,NC1=CC=CC(C#C)=C1,ClC(C(CC)CC)=O,TEST2
rxn_33_43,33,43,2.7789,95.44881126,False,False,1.9797705239665926,NC1=CC(CCC2)=C2C=C1,ClC(C(CC)CC)=O,TEST2
rxn_33_44,33,44,2.7789,126.7846353,False,False,2.103066625716537,NC1=CC2=C(OCCO2)C=C1,ClC(C(CC)CC)=O,TEST2
rxn_33_45,33,45,2.7789,15.93072644,False,False,1.2022355800503588,ClC1=CC(OC)=C(N)C=C1OC,ClC(C(CC)CC)=O,TEST2
rxn_33_46,33,46,2.7789,34.20851104,False,False,1.5341341714903955,NC1=CC2=C(C=C1)C3=CC=CC=C3C2,ClC(C(CC)CC)=O,TEST2
rxn_33_47,33,47,2.7789,31.62944936,False,False,1.5000916313088588,NC1=CC=C(OC2=CC=CC=C2)C=C1,ClC(C(CC)CC)=O,TEST2
rxn_33_48,33,48,2.7789,11.77917047,False,False,1.0711147070056954,NC1=C(N2CCOCC2)C=CC=C1,ClC(C(CC)CC)=O,TEST2
rxn_34_01,34,1,6.735,40.0,False,False,1.6020599913279623,CC(N)(C)C,ClC(C1=CC=CC=C1C(F)(F)F)=O,TEST1
rxn_34_03,34,3,6.735,9.834,False,True,0.9927302039541427,Nc1ccc(F)cc1,ClC(C1=CC=CC=C1C(F)(F)F)=O,TEST1
rxn_34_37,34,37,6.735,20.009,False,False,1.3012253842217085,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,ClC(C1=CC=CC=C1C(F)(F)F)=O,TEST2
rxn_34_38,34,38,6.735,3840.0,False,False,3.584331224367531,ClC(C=C1)=CC=C1C(N2CCNCC2)C3=CC=CC=C3,ClC(C1=CC=CC=C1C(F)(F)F)=O,TEST2
rxn_34_39,34,39,6.735,519.303675,False,False,2.7154213960142237,NC1=CC=C(N2CCOCC2)C=C1,ClC(C1=CC=CC=C1C(F)(F)F)=O,TEST2
rxn_34_40,34,40,6.735,8.432045641,False,True,0.925932948625208,NC1=CC(C2=CC=CC=C2)=CC=C1,ClC(C1=CC=CC=C1C(F)(F)F)=O,TEST2
rxn_34_41,34,41,6.735,5.88692111,False,True,0.7698882159172746,NC1=C(OC2=CC=CC=C2)C=CC=C1,ClC(C1=CC=CC=C1C(F)(F)F)=O,TEST2
rxn_34_42,34,42,6.735,5.260444868,False,True,0.7210224733453493,NC1=CC=CC(C#C)=C1,ClC(C1=CC=CC=C1C(F)(F)F)=O,TEST2
rxn_34_43,34,43,6.735,69.23660903,False,False,1.8403357894803336,NC1=CC(CCC2)=C2C=C1,ClC(C1=CC=CC=C1C(F)(F)F)=O,TEST2
rxn_34_44,34,44,6.735,171.3354232,False,False,2.233847161622068,NC1=CC2=C(OCCO2)C=C1,ClC(C1=CC=CC=C1C(F)(F)F)=O,TEST2
rxn_34_45,34,45,6.735,6.787035955,False,True,0.831680149915901,ClC1=CC(OC)=C(N)C=C1OC,ClC(C1=CC=CC=C1C(F)(F)F)=O,TEST2
rxn_34_46,34,46,6.735,21.80161943,False,False,1.338488754310622,NC1=CC2=C(C=C1)C3=CC=CC=C3C2,ClC(C1=CC=CC=C1C(F)(F)F)=O,TEST2
rxn_34_47,34,47,6.735,25.07165444,False,False,1.3991829933301867,NC1=CC=C(OC2=CC=CC=C2)C=C1,ClC(C1=CC=CC=C1C(F)(F)F)=O,TEST2
rxn_34_48,34,48,6.735,12.97308827,False,False,1.1130433730746006,NC1=C(N2CCOCC2)C=CC=C1,ClC(C1=CC=CC=C1C(F)(F)F)=O,TEST2
rxn_35_03,35,3,703.297,821.493,False,True,2.9146038671328265,Nc1ccc(F)cc1,ClC(CCC1=CC=CC=C1)=O,TEST1
rxn_36_01,36,1,45.567,9.782244556,False,True,0.9904385159779735,CC(N)(C)C,ClC(C1CCCC1)=O,TEST1
rxn_36_03,36,3,45.567,384.728,False,False,2.585153794840684,Nc1ccc(F)cc1,ClC(C1CCCC1)=O,TEST1
rxn_36_38,36,38,45.567,0.0,True,False,-inf,ClC(C=C1)=CC=C1C(N2CCNCC2)C3=CC=CC=C3,ClC(C1CCCC1)=O,TEST2
rxn_36_39,36,39,45.567,0.0,True,False,-inf,NC1=CC=C(N2CCOCC2)C=C1,ClC(C1CCCC1)=O,TEST2
rxn_36_40,36,40,45.567,416.0332295,False,False,2.619128020078996,NC1=CC(C2=CC=CC=C2)=CC=C1,ClC(C1CCCC1)=O,TEST2
rxn_36_41,36,41,45.567,296.8764569,False,False,2.4725757582433103,NC1=C(OC2=CC=CC=C2)C=CC=C1,ClC(C1CCCC1)=O,TEST2
rxn_36_42,36,42,45.567,69.23660903,False,False,1.8403357894803336,NC1=CC=CC(C#C)=C1,ClC(C1CCCC1)=O,TEST2
rxn_36_43,36,43,45.567,389.2783505,False,False,2.590260251342534,NC1=CC(CCC2)=C2C=C1,ClC(C1CCCC1)=O,TEST2
rxn_36_44,36,44,45.567,567.8195489,False,False,2.7542103403442044,NC1=CC2=C(OCCO2)C=C1,ClC(C1CCCC1)=O,TEST2
rxn_36_45,36,45,45.567,664.7318612,False,False,2.8226464954007815,ClC1=CC(OC)=C(N)C=C1OC,ClC(C1CCCC1)=O,TEST2
rxn_36_46,36,46,45.567,3098.947368,False,False,3.491214200317606,NC1=CC2=C(C=C1)C3=CC=CC=C3C2,ClC(C1CCCC1)=O,TEST2
rxn_36_47,36,47,45.567,1523.037975,False,False,3.182710732047363,NC1=CC=C(OC2=CC=CC=C2)C=C1,ClC(C1CCCC1)=O,TEST2
rxn_36_48,36,48,45.567,618.7798408,False,False,2.7915361563978327,NC1=C(N2CCOCC2)C=CC=C1,ClC(C1CCCC1)=O,TEST2
rxn_37_01,37,1,19.166,9.098474341,False,True,0.9589685746470289,CC(N)(C)C,ClC(C1=C(F)C=CC=C1F)=O,TEST1
rxn_37_03,37,3,19.166,215.082,False,False,2.3326040662322964,Nc1ccc(F)cc1,ClC(C1=C(F)C=CC=C1F)=O,TEST1
rxn_37_37,37,37,19.166,1004.199,False,False,3.001819784560039,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,ClC(C1=C(F)C=CC=C1F)=O,TEST2
rxn_37_38,37,38,19.166,1280.0,False,False,3.1072099696478683,ClC(C=C1)=CC=C1C(N2CCNCC2)C3=CC=CC=C3,ClC(C1=C(F)C=CC=C1F)=O,TEST2
rxn_37_39,37,39,19.166,10240.0,False,False,4.010299956639812,NC1=CC=C(N2CCOCC2)C=C1,ClC(C1=C(F)C=CC=C1F)=O,TEST2
rxn_37_40,37,40,19.166,299.3548387,False,False,2.47618628237055,NC1=CC(C2=CC=CC=C2)=CC=C1,ClC(C1=C(F)C=CC=C1F)=O,TEST2
rxn_37_41,37,41,19.166,64.18913927,False,False,1.807461552147969,NC1=C(OC2=CC=CC=C2)C=CC=C1,ClC(C1=C(F)C=CC=C1F)=O,TEST2
rxn_37_42,37,42,19.166,38.9557805,False,False,1.5905719100955196,NC1=CC=CC(C#C)=C1,ClC(C1=C(F)C=CC=C1F)=O,TEST2
rxn_37_43,37,43,19.166,2228.148148,False,False,3.3479440633957225,NC1=CC(CCC2)=C2C=C1,ClC(C1=C(F)C=CC=C1F)=O,TEST2
rxn_37_44,37,44,19.166,1815.813953,False,False,3.259071348962243,NC1=CC2=C(OCCO2)C=C1,ClC(C1=C(F)C=CC=C1F)=O,TEST2
rxn_37_45,37,45,19.166,109.57701,False,False,2.0397194457773073,ClC1=CC(OC)=C(N)C=C1OC,ClC(C1=C(F)C=CC=C1F)=O,TEST2
rxn_37_46,37,46,19.166,2646.779661,False,False,3.422717788677691,NC1=CC2=C(C=C1)C3=CC=CC=C3C2,ClC(C1=C(F)C=CC=C1F)=O,TEST2
rxn_37_47,37,47,19.166,3555.555556,False,False,3.550907468934868,NC1=CC=C(OC2=CC=CC=C2)C=C1,ClC(C1=C(F)C=CC=C1F)=O,TEST2
rxn_37_48,37,48,19.166,617.5910364,False,False,2.790700984105096,NC1=C(N2CCOCC2)C=CC=C1,ClC(C1=C(F)C=CC=C1F)=O,TEST2
rxn_38_03,38,3,136.357,572.569,False,False,2.7578278307736124,Nc1ccc(F)cc1,ClC(C1=CC(Cl)=CC=C1F)=O,TEST1
rxn_39_03,39,3,43.714,655.089,False,False,2.8163003069889396,Nc1ccc(F)cc1,CCOC1=C(C(Cl)=O)C=CC=C1,TEST1
rxn_40_03,40,3,454.194,5120.0,False,False,3.709269960975831,Nc1ccc(F)cc1,O=C(Cl)COC1=CC=CC=C1,TEST1
rxn_41_03,41,3,1462.86,3262.0,False,False,3.513483956704257,Nc1ccc(F)cc1,ClC(CC1=CC=CS1)=O,TEST1
rxn_42_01,42,1,12.388,2.857142857,False,True,0.45593195562800964,CC(N)(C)C,ClC(C1CCCCC1)=O,TEST1
rxn_42_03,42,3,12.388,117.086,False,False,2.0685049694854034,Nc1ccc(F)cc1,ClC(C1CCCCC1)=O,TEST1
rxn_42_37,42,37,12.388,196.196,False,False,2.2926901488357947,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,ClC(C1CCCCC1)=O,TEST2
rxn_42_38,42,38,12.388,0.0,True,False,-inf,ClC(C=C1)=CC=C1C(N2CCNCC2)C3=CC=CC=C3,ClC(C1CCCCC1)=O,TEST2
rxn_42_39,42,39,12.388,6283.636364,False,False,3.798211044337745,NC1=CC=C(N2CCOCC2)C=C1,ClC(C1CCCCC1)=O,TEST2
rxn_42_40,42,40,12.388,158.5361191,False,False,2.2001282226344445,NC1=CC(C2=CC=CC=C2)=CC=C1,ClC(C1CCCCC1)=O,TEST2
rxn_42_41,42,41,12.388,59.92433796,False,False,1.7776032446763708,NC1=C(OC2=CC=CC=C2)C=CC=C1,ClC(C1CCCCC1)=O,TEST2
rxn_42_42,42,42,12.388,25.22346823,False,False,1.4018048018878402,NC1=CC=CC(C#C)=C1,ClC(C1CCCCC1)=O,TEST2
rxn_42_43,42,43,12.388,3840.0,False,False,3.584331224367531,NC1=CC(CCC2)=C2C=C1,ClC(C1CCCCC1)=O,TEST2
rxn_42_44,42,44,12.388,2026.01227,False,False,3.3066420712202915,NC1=CC2=C(OCCO2)C=C1,ClC(C1CCCCC1)=O,TEST2
rxn_42_45,42,45,12.388,235.8412796,False,False,2.372619822529498,ClC1=CC(OC)=C(N)C=C1OC,ClC(C1CCCCC1)=O,TEST2
rxn_42_46,42,46,12.388,503.0652504,False,False,2.7016243191529266,NC1=CC2=C(C=C1)C3=CC=CC=C3C2,ClC(C1CCCCC1)=O,TEST2
rxn_42_47,42,47,12.388,406.6729147,False,False,2.6092452484113675,NC1=CC=C(OC2=CC=CC=C2)C=C1,ClC(C1CCCCC1)=O,TEST2
rxn_42_48,42,48,12.388,256.3862693,False,False,2.4088947629414843,NC1=C(N2CCOCC2)C=CC=C1,ClC(C1CCCCC1)=O,TEST2
rxn_43_01,43,1,14.5473,1845.581395,False,False,3.266133203484449,CC(N)(C)C,ClC(C1CCOCC1)=O,TEST1
rxn_43_03,43,3,14.5473,252.97,False,False,2.403069020752977,Nc1ccc(F)cc1,ClC(C1CCOCC1)=O,TEST1
rxn_43_37,43,37,14.5473,455.568,False,False,2.658553210772513,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,ClC(C1CCOCC1)=O,TEST2
rxn_43_38,43,38,14.5473,0.0,True,False,-inf,ClC(C=C1)=CC=C1C(N2CCNCC2)C3=CC=CC=C3,ClC(C1CCOCC1)=O,TEST2
rxn_43_39,43,39,14.5473,5120.0,False,False,3.709269960975831,NC1=CC=C(N2CCOCC2)C=C1,ClC(C1CCOCC1)=O,TEST2
rxn_43_40,43,40,14.5473,227.3852295,False,False,2.356762250347384,NC1=CC(C2=CC=CC=C2)=CC=C1,ClC(C1CCOCC1)=O,TEST2
rxn_43_41,43,41,14.5473,228.9371429,False,False,2.3597162585893225,NC1=C(OC2=CC=CC=C2)C=CC=C1,ClC(C1CCOCC1)=O,TEST2
rxn_43_42,43,42,14.5473,88.51209591,False,False,1.947002624686577,NC1=CC=CC(C#C)=C1,ClC(C1CCOCC1)=O,TEST2
rxn_43_43,43,43,14.5473,3200.0,False,False,3.505149978319906,NC1=CC(CCC2)=C2C=C1,ClC(C1CCOCC1)=O,TEST2
rxn_43_44,43,44,14.5473,426.6666667,False,False,2.630088714962135,NC1=CC2=C(OCCO2)C=C1,ClC(C1CCOCC1)=O,TEST2
rxn_43_45,43,45,14.5473,358.7670251,False,False,2.5548125194467013,ClC1=CC(OC)=C(N)C=C1OC,ClC(C1CCOCC1)=O,TEST2
rxn_43_46,43,46,14.5473,1549.473684,False,False,3.190184204653625,NC1=CC2=C(C=C1)C3=CC=CC=C3C2,ClC(C1CCOCC1)=O,TEST2
rxn_43_47,43,47,14.5473,1174.135338,False,False,3.069718159227601,NC1=CC=C(OC2=CC=CC=C2)C=C1,ClC(C1CCOCC1)=O,TEST2
rxn_43_48,43,48,14.5473,365.9824047,False,False,2.5634602063633034,NC1=C(N2CCOCC2)C=CC=C1,ClC(C1CCOCC1)=O,TEST2
rxn_44_03,44,3,10.734,12.14869,False,True,1.0845294502434684,Nc1ccc(F)cc1,ClC1=CC=C(C(Cl)=O)S1,TEST1
rxn_45_03,45,3,139.751,10000.0,False,False,4.0,Nc1ccc(F)cc1,ClC(COCC1=CC=CC=C1)=O,TEST1
rxn_46_03,46,3,1000.0,10000.0,False,False,4.0,Nc1ccc(F)cc1,ClC(CC(OC)=O)=O,TEST1
