acyl_chlorides,amines,y_true,y_pred,y_std_boot,y_ci95_lower,y_ci95_upper,split
29,8,0.4057927573817125,1.1777942895225255,0.03544746645184017,1.1103442616816588,1.24889729003562,TEST
29,9,0.872064584846081,0.7246871435633909,0.01146570268454841,0.7025700512923159,0.746956729465421,TEST
29,10,1.5668052393883394,2.32089129962216,0.029074735580498667,2.2666711101441064,2.3783371388433885,TEST
29,13,1.5812009221432612,1.4069788209199852,0.02334613002021278,1.3606456418422814,1.4507681300329396,TEST
29,16,3.740678425227455,2.846380173665184,0.02636985876062861,2.7959182246539367,2.8971581821663714,TEST
29,32,0.3912405888342954,0.8215470514202791,0.018742526901374436,0.7840684814622079,0.8598380771128997,TEST
30,18,2.2142191119884456,1.5884994856182426,0.03504326929810039,1.5187904521065925,1.6538263576347734,TEST
30,37,2.8471385816648294,2.5230743011489687,0.019106423389051466,2.4853934351853995,2.5607824234654597,TEST
31,8,0.1780094732179412,0.4933460122739595,0.028479417487668326,0.43825729578238254,0.547171217002732,TEST
31,15,0.9868155898397892,1.1305003501103075,0.030089080311034442,1.0713982347887616,1.1897306329387305,TEST
31,17,2.0103712611764526,1.6329016797525784,0.039649450698454575,1.5532288324113468,1.71517749975479,TEST
31,19,3.885361220031512,2.5324390923154443,0.056166911040778304,2.422357729734572,2.6405341281684342,TEST
31,20,0.8476431001273326,1.0916617341942056,0.015618200940603899,1.0615495745876908,1.122377778435845,TEST
31,28,1.9630455898230348,1.5053101974042356,0.01759922574390817,1.4726257766885338,1.5388324906350375,TEST
31,31,0.8391644082896068,0.590647677254265,0.020840196495789214,0.5491527450182743,0.6336255529088836,TEST
31,33,0.0634328711791477,0.8657605320240465,0.02832060105406838,0.8114095367547,0.9235771901985601,TEST
33,37,1.4926067528741174,1.3386630708746992,0.015430929328700296,1.3076289166766115,1.3685663484615818,TEST
33,39,3.199964022950016,2.70983502808117,0.02654410441228987,2.6532830320807865,2.7612933539502493,TEST
33,40,1.022753674467964,1.2534713870809195,0.012593805772093316,1.229598353629198,1.2782377044005506,TEST
34,38,3.584331224367531,3.0818192124556614,0.03990503977716656,3.005069621264544,3.158438910578843,TEST
34,47,1.3991829933301867,1.7505777988565205,0.028939827392652495,1.6960712098242996,1.8087030918733307,TEST
35,3,2.882178940625141,3.18686941758212,0.010404105043060998,3.1669450273271194,3.206581958221844,TEST
36,40,2.619128020078996,2.030634656663508,0.017178917668155394,1.9975165078063326,2.0630883063706684,TEST
37,3,2.3326040662322964,2.8803580904579986,0.020820702059128924,2.8386681917024714,2.9238819195538976,TEST
37,47,3.550907468934868,3.497110969063427,0.026376342653044314,3.4481138790165926,3.548995098963198,TEST
41,3,3.513483956704257,2.9711498821035693,0.017896474757058887,2.9373889080792193,3.0059831093453306,TEST
42,37,2.2926901488357947,2.3892322901628655,0.014668854479792498,2.3618646473451435,2.4174266043619608,TEST
42,45,2.372619822529498,2.2343260479328166,0.01590505743108152,2.202396148643555,2.265347235787928,TEST
42,48,2.4088947629414843,2.7174472705109234,0.02643960424128177,2.667821363899347,2.769177043527423,TEST
43,47,3.069718159227601,2.6273664372772982,0.02507274447895102,2.5803490711411543,2.6785022681750954,TEST
